1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,label
0,0,0,0,43.50286561,55.64572276,95.98344205,99.89648553,109.1002193,112.2304089,107.4791269,137.8768541,121.9393541,150.0858743,132.6239177,122.1920996,134.9508145,163.2841479,150.2037907,172.6680764,209.1275599,263.8983933,246.8983933,209.0687229,0,0,0,0,0
0,0,0,0,0,67.48057644,118.6323622,171.0886559,165.1038074,144.2452547,165.4512589,197.3262589,184.5762589,164.9608743,143.7108743,156.4608743,145.3739177,158.7949704,147.2040613,161.370728,176.370728,164.2278708,243.4950411,198.1989885,99.26148851,0,0,0,0
0,0,0,0,37.82967033,92.01717033,157.7867078,196.0367078,208.179565,153.6186883,117.5025409,133.0858743,111.8358743,143.7108743,143.7108743,143.7108743,124.5858743,138.0069269,162.336637,137.4123946,208.179565,157.7867078,144.3656552,107.0171703,0,0,0,0,0
0,0,0,0,0,71.2752193,118.6323622,130.2232712,149.8386559,157.6676032,166.6827547,151.6827547,144.2452547,157.6663074,136.5790613,182.620728,176.370728,200.6564422,180.6621241,158.7410714,196.5707418,203.6540751,221.3983933,204.3983933,130.1401515,0,0,0,0
0,0,0,0,51.15178571,99.933837,170.5367078,182.679565,219.770474,259.1907639,201.7569269,203.5144457,233.0326275,220.2826275,197.3326275,197.3326275,200.1286801,228.7083903,266.8902085,309.4867994,292.6736126,243.4950411,155.6989885,92.01717033,0,0,0,0,0
0,0,0,0,0,41.17105263,130.2232712,192.8006124,215.9824306,241.4824306,239.6780446,256.5530446,285.7197113,247.2287314,222.2144457,203.5144457,246.0144457,262.977165,266.8902085,339.2919942,347.3164697,279.9236126,266.5025599,215.9073218,82.26148851,0,0,0,0
0,0,0,0,18.21428571,130.1989885,155.6989885,215.9073218,230.0739885,292.6736126,304.8164697,316.4073788,329.1289507,310.914665,304.539665,273.602165,273.602165,314.4675496,364.6818353,380.6193353,338.1193353,291.0657639,236.5128983,55.3377193,0,0,0,0,0
0,0,0,0,40.3377193,88.2752193,126.1048896,159.4977468,112.5634366,142.5822113,124.3679256,122.4608743,143.7108743,120.5290561,156.9576275,144.2076275,133.120671,133.120671,134.9508145,164.1174812,193.4121241,266.5025599,215.9073218,107.7614885,0,0,0,0,0
0,0,0,0,45.10416667,100.4180764,130.2232712,149.8386559,107.2509366,112.5634366,105.9952547,126.030969,172.5785881,183.2035881,124.0222431,124.0222431,134.9508145,136.9746241,108.6412907,110.8912907,172.1621241,222.0707418,200.9073218,136.0948218,0,0,0,0,0
0,0,0,0,0,85.76717033,113.3548896,126.1048896,208.179565,248.1038074,327.4943353,327.4943353,329.1289507,236.2536801,287.2536801,247.5870135,267.8995135,320.360176,409.9073788,409.9073788,309.0025599,230.0739885,64.0472028,0,0,0,0,0,0
0,0,0,0,147.3548896,182.679565,191.179565,155.3895217,134.7489177,133.0858743,122.4608743,154.3358743,155.4397704,155.4397704,155.4397704,155.4397704,142.0826275,142.0826275,154.8326275,197.2953468,316.4073788,304.8164697,243.4950411,140.6989885,0,0,0,0,0
0,0,0,0,0,67.48057644,123.0959421,151.9352278,151.9352278,191.0895734,136.910945,141.0643541,151.1834017,142.1930171,143.7108743,156.9576275,214.5417236,279.7083903,261.4121241,275.1584611,345.8358933,330.8358933,228.6841076,0,0,0,0,0,0
0,0,0,0,42.5877193,58.5252193,58.5252193,106.489505,106.489505,126.1048896,159.4977468,141.9219892,149.1663074,174.6663074,126.030969,134.7489177,134.7489177,158.7949704,135.6131522,138.1889098,180.1653708,230.0739885,198.1989885,140.6989885,0,0,0,0,0
0,0,0,0,85.76717033,113.3548896,170.5367078,182.679565,186.832974,200.1663074,167.785355,145.8358743,177.7108743,156.4608743,203.5144457,192.8894457,169.7076275,169.7076275,220.477165,316.4073788,268.3878983,256.2450411,198.1989885,115.1989885,0,0,0,0,0
0,0,0,0,0,100.4180764,149.8386559,205.3574306,201.6907639,207.7115972,144.3180171,142.1930171,155.4397704,172.4397704,172.4397704,207.2492942,175.3742942,177.4992942,190.9203468,194.000057,197.4091479,199.0787907,309.0025599,252.3358933,167.9698218,0,0,0,0
0,0,0,115.1989885,130.1989885,58.5252193,108.6412907,106.6174812,147.2873377,145.6242942,144.106437,144.106437,144.106437,142.715528,142.715528,142.715528,144.106437,144.106437,156.9576275,206.3104983,247.0413074,208.179565,157.7867078,0,0,0,0,0,0
0,0,0,0,0,75.15844205,116.7209421,133.7209421,151.9352278,145.2668461,142.8957935,163.5018541,186.1447113,142.5822113,183.6655446,199.660355,197.620728,221.9064422,220.8439422,264.5707418,271.6540751,263.8983933,246.8983933,209.0687229,145.3187229,0,0,0,0
0,0,0,0,0,49.90481887,79.07148553,112.0089855,130.2232712,182.1756124,205.3574306,230.8574306,259.1907639,233.7548303,256.6394457,286.3894457,326.9576275,286.5453468,354.5453468,473.6573788,409.9073788,347.3164697,127.5948218,0,0,0,0,0,0
0,0,0,0,75.5252193,93.73950501,126.1048896,128.5602468,134.742065,139.4520217,106.4155844,113.4989177,111.8358743,111.8358743,120.5290561,120.5290561,122.1920996,122.1920996,124.0222431,138.1889098,156.9835526,243.4950411,198.1989885,140.6989885,0,0,0,0,0
0,0,0,0,55.3377193,106.489505,147.3548896,219.770474,190.6038074,197.0865972,221.3723115,201.7569269,190.7644457,261.0826275,235.5826275,209.3742942,209.3742942,222.7953468,279.7083903,317.8902085,304.8164697,292.6736126,211.6200411,107.0171703,0,0,0,0,0
0,0,0,0,0,58.5252193,118.6323622,149.8386559,171.0886559,143.5009366,151.6827547,161.2452547,145.976461,127.7621753,86.99572796,101.1623946,117.3528708,104.6028708,119.6028708,119.6028708,122.1193182,110.7859848,164.4169372,140.6989885,99.26148851,0,0,0,0
0,0,0,38.31390977,64.07148553,95.00898553,112.0089855,141.3102278,133.3378931,141.8378931,150.0197113,159.5822113,142.5822113,178.8723115,191.1319269,209.3902085,212.7992994,235.9121241,245.6264098,334.5025599,345.8358933,246.8983933,228.6841076,0,0,0,0,0,0
0,0,0,0,89.183837,157.7867078,170.5367078,219.770474,200.1550894,152.1735936,146.7001087,157.6286801,144.2076275,131.4576275,145.6242942,145.6242942,145.6242942,145.6242942,200.1286801,304.0777085,335.1736126,322.4236126,252.3358933,153.0948218,0,0,0,0,0
0,0,0,0,66.15178571,85.76717033,144.3656552,183.2867078,224.3700411,219.5128983,177.336637,194.211637,206.3104983,169.7076275,169.7076275,144.2076275,186.7076275,200.1286801,186.2083903,228.7367994,292.6736126,211.6200411,198.1989885,130.1989885,0,0,0,0,0
0,0,0,0,88.2752193,130.2232712,160.9256124,192.8006124,173.3947113,170.2072113,153.2072113,163.3262589,143.7108743,175.5858743,203.5144457,169.7076275,214.5417236,191.6174812,182.0787907,255.5430764,360.0025599,330.8358933,263.8983933,186.1841076,0,0,0,0,0
0,0,0,0,80.31845238,121.183837,121.183837,144.3656552,144.8849221,144.8849221,125.2695375,153.6028708,165.745728,150.745728,150.745728,115.3290613,115.3290613,136.5790613,129.495728,150.745728,138.6028708,129.8849221,163.0992078,170.5367078,0,0,0,0,0
0,0,0,0,0,0,112.0089855,160.9256124,215.9824306,226.1824306,239.6780446,168.0067784,181.6674927,162.052108,210.0715886,188.8215886,233.2644457,200.1286801,214.2953468,239.5549812,302.8846515,309.0025599,279.8358933,221.3983933,0,0,0,0,0
0,0,0,0,0,95.00898553,205.3574306,190.5197113,186.3976875,169.3976875,181.6674927,162.052108,162.052108,140.802108,140.802108,173.6430171,119.0111989,95.02905609,133.2790561,135.6131522,161.370728,180.1653708,211.6200411,155.6989885,99.26148851,0,0,0,0
0,0,0,0,0,83.41807644,95.00898553,112.0089855,112.0089855,112.0089855,102.6355519,91.04464286,100.9725275,114.3935801,108.4325411,148.0992078,176.4325411,157.4325411,130.8125,133.6458333,162.7886905,167.4040751,221.3983933,204.3983933,149.7555361,0,0,0,0
0,0,0,0,0,175.0171703,243.4950411,335.1736126,398.3164697,358.7555931,309.9735418,192.8894457,169.7076275,167.5826275,167.5826275,167.5826275,167.5826275,167.5826275,190.7644457,175.5858743,181.5405446,241.4824306,215.9824306,182.1756124,130.2232712,0,0,0,0
0,0,0,0,58.5252193,93.73950501,126.1048896,171.0886559,147.9119214,124.3679256,104.7525409,120.9430171,131.5680171,108.3861989,156.9576275,131.4576275,144.2076275,146.5417236,149.1174812,136.9746241,155.1621241,246.8871753,215.9073218,169.0323218,0,0,0,0,0
0,0,0,0,130.1989885,144.3656552,42.5877193,71.2752193,131.989505,93.1435801,114.3935801,83.97252747,65.75824176,88.94005994,82.74572796,70.60287081,70.60287081,110.2695375,97.51953748,112.5195375,115.0359848,132.0359848,130.1989885,99.26148851,0,0,0,0,0
0,0,0,0,0,36.48376623,60.99177539,100.7834421,116.7209421,151.9352278,158.8006124,152.4628931,162.7697113,197.0865972,224.9139782,234.0492994,276.0939422,283.8764098,306.1692266,298.9608933,297.8983933,260.0687229,139.1369048,0,0,0,0,0,0
0,0,0,0,54.82967033,121.183837,134.6048896,147.3548896,155.5367078,167.679565,102.3611126,102.3611126,82.74572796,127.8611126,108.245728,108.245728,122.4123946,116.1623946,125.2695375,141.2070375,163.6713232,144.3656552,130.1989885,92.01717033,0,0,0,0,0
0,0,0,0,99.933837,134.6048896,147.3548896,137.5992078,134.742065,113.9520217,139.4520217,119.836637,148.1699704,126.9199704,115.3290613,115.3290613,115.3290613,103.1862041,129.495728,117.3528708,153.6028708,196.0367078,183.2867078,107.0171703,0,0,0,0,0
0,0,0,0,70.76717033,130.1989885,169.8656552,198.1989885,211.6200411,223.3075411,197.2685801,194.6928225,217.7003413,168.4933418,133.2790561,120.5290561,120.5290561,143.7108743,111.8358743,133.0858743,137.1179256,219.770474,182.679565,126.1048896,0,0,0,0,0
0,0,0,0,18.21428571,107.0171703,144.3656552,211.6200411,170.4778708,195.2235418,183.1286801,210.7536801,156.2492942,154.306437,142.715528,159.9619048,159.9619048,185.4619048,142.9619048,152.3930171,173.5262589,215.9824306,171.0886559,71.2752193,0,0,0,0,0
0,0,0,0,0,126.1048896,159.4977468,194.270474,157.4199306,124.3679256,92.60968379,92.60968379,99.69301713,111.8358743,143.7108743,145.3739177,122.1920996,124.0222431,138.1889098,141.0460526,144.2335526,147.8125,143.1669372,169.0323218,124.7614885,0,0,0,0
0,0,0,0,0,0,0,83.41807644,141.3102278,182.1756124,269.8157639,261.3530446,282.781616,311.469116,375.8901687,361.9698788,349.4414697,317.8700411,211.6200411,198.1989885,155.6989885,37.82967033,0,0,0,0,0,0,0
0,0,0,0,0,59.07967033,194.270474,259.1907639,301.6907639,301.6907639,244.3798303,177.7826275,208.1397704,208.1397704,182.6397704,182.6397704,182.6397704,194.7826275,184.5826275,236.2536801,338.1193353,316.4073788,304.8164697,211.6200411,37.82967033,0,0,0,0
0,0,0,0,75.5252193,93.73950501,134.6048896,157.7867078,157.7867078,181.9408037,188.4235936,143.7108743,119.0111989,155.4397704,129.9397704,129.9397704,144.106437,145.6242942,158.3742942,118.2083903,164.1174812,220.8439422,230.0739885,153.0948218,0,0,0,0,0
0,0,0,0,55.64572276,78.20341506,95.16613436,77.28826875,83.41807644,100.4180764,104.4656955,109.0810801,116.4173896,122.5992078,132.1349221,140.8528708,167.4153708,167.2410714,144.5744048,147.7886905,160.3207418,204.3983933,204.3983933,166.5687229,0,0,0,0,0
0,0,0,0,134.6048896,196.0367078,268.3878983,180.0449704,120.5290561,144.8147704,129.9397704,129.9397704,90.01552795,132.515528,132.515528,132.515528,132.515528,101.606437,131.4576275,144.2076275,279.9788074,268.3878983,196.0367078,92.01717033,0,0,0,0,0
0,0,0,0,107.0171703,170.5367078,236.5128983,259.1907639,188.4235936,135.2108743,154.3358743,190.7644457,167.5826275,167.5826275,167.5826275,169.7076275,183.1286801,186.2083903,201.2083903,234.1458903,304.8164697,256.2450411,198.1989885,140.6989885,0,0,0,0,0
0,0,0,0,67.48057644,95.00898553,141.3102278,171.5506124,203.2324306,201.1447113,181.5405446,163.3262589,175.5858743,190.7644457,169.7076275,251.1286801,254.2083903,225.875057,229.2841479,251.2930764,303.4917944,345.8358933,279.8358933,167.9698218,0,0,0,0,0
0,0,0,0,0,0,58.19572276,116.7209421,151.9352278,146.6577552,129.6950359,190.5197113,203.8530446,211.2905446,217.7003413,194.0304849,222.3638182,210.2209611,227.3459611,210.2470238,215.6957418,314.8983933,246.8983933,166.5687229,0,0,0,0,0
0,0,0,106.489505,138.2477468,117.8386559,112.5634366,146.8322113,98.86792555,163.3262589,131.5680171,142.1930171,178.6215886,155.4397704,131.4576275,144.2076275,157.6286801,229.2953468,234.1458903,304.8164697,292.6736126,266.5025599,200.9073218,0,0,0,0,0,0
0,0,0,0,62.10416667,113.3548896,147.3548896,154.5992078,148.0992078,129.8849221,138.6028708,138.6028708,138.6028708,117.3528708,117.3528708,164.2278708,141.0460526,156.9835526,184.4153708,161.2335526,157.3336039,184.0323218,169.0323218,124.7614885,0,0,0,0,0
0,0,0,0,58.5252193,106.489505,138.2477468,131.9100275,112.5634366,118.7452547,137.1179256,117.5025409,145.8358743,124.5858743,113.4989177,103.7381522,135.6131522,138.1889098,153.1889098,180.1653708,173.7903708,198.1989885,184.0323218,99.26148851,0,0,0,0,0
0,0,0,66.15178571,66.15178571,99.933837,113.3548896,131.4173896,134.742065,157.6663074,137.1179256,165.4512589,143.7108743,110.3180171,110.3180171,142.1930171,142.1930171,142.1930171,156.4608743,205.2985936,236.5128983,224.3700411,169.8656552,0,0,0,0,0,0
0,0,0,0,35.21428571,70.76717033,107.0171703,144.3656552,128.4570375,132.3528708,126.9199704,133.2790561,95.02905609,119.3147704,90.98143704,103.1242942,126.4992942,128.8333903,131.4091479,134.2662907,154.4537907,210.7374084,279.8358933,221.3983933,0,0,0,0,0
0,0,0,0,99.26148851,155.6989885,198.1989885,224.3700411,236.5128983,248.1038074,240.5128793,169.8819269,180.3326275,210.0826275,184.5826275,172.4397704,182.6397704,208.1397704,233.2644457,276.0151687,327.4943353,279.9788074,208.179565,134.6048896,0,0,0,0,0
0,0,0,0,28.42105263,83.41807644,112.0089855,130.2232712,160.9256124,154.5878931,151.6827547,161.2452547,161.2452547,185.9996407,170.3611126,173.2182554,164.2278708,167.4153708,153.9943182,170.9943182,208.8239885,200.9073218,153.0948218,124.7614885,0,0,0,0,0
0,0,0,0,57.3377193,118.6323622,138.2477468,149.8386559,156.0886559,140.1511559,149.1663074,157.6663074,139.4520217,139.4520217,156.1944459,150.745728,153.6028708,169.5403708,186.5403708,211.6200411,198.1989885,184.0323218,140.6989885,107.7614885,0,0,0,0,0
0,0,0,0,58.5252193,118.6323622,138.2477468,182.1756124,205.3574306,230.8574306,259.1907639,260.1282639,228.9615972,191.1319269,227.5604983,270.0604983,251.8902085,243.7083903,339.2919942,347.3164697,335.1736126,279.9236126,215.9073218,127.5948218,0,0,0,0,0
0,0,0,0,0,47.9375,147.3548896,182.679565,248.1038074,291.0657639,338.1193353,321.1193353,291.2857314,250.4203468,235.5826275,207.2492942,207.2492942,237.7076275,317.8902085,409.9073788,398.3164697,292.6736126,211.6200411,138.6989885,0,0,0,0,0
0,0,0,0,121.183837,170.5367078,208.179565,127.8611126,134.7489177,143.7108743,143.7108743,119.0111989,193.7536801,154.8326275,142.0826275,142.0826275,196.9122978,225.5997978,237.9471325,180.7173189,169.1264098,224.3700411,169.8656552,115.1989885,0,0,0,0,0
0,0,0,0,0,118.6323622,149.8386559,112.5634366,118.7452547,126.030969,134.7489177,113.4989177,103.7381522,124.0222431,124.0222431,112.6889098,136.9746241,108.6412907,126.8287907,113.4077381,130.4077381,119.4553571,172.7165751,204.3983933,166.5687229,0,0,0,0
0,0,0,0,59.07967033,76.07967033,92.01717033,107.0171703,107.0171703,144.3656552,140.7867078,144.8849221,142.0277792,122.4123946,119.836637,145.8358743,133.0858743,133.0858743,133.0858743,117.5025409,139.4520217,182.679565,147.3548896,99.933837,0,0,0,0,0
0,0,0,0,60.99177539,90.15844205,95.00898553,130.2232712,138.2477468,124.0810801,130.3310801,137.5753983,146.0753983,142.0277792,170.3611126,150.745728,161.370728,164.2278708,180.1653708,184.4153708,243.4950411,230.0739885,169.0323218,107.7614885,0,0,0,0,0
0,0,0,0,0,64.07148553,123.0959421,171.5506124,192.8006124,175.6447113,174.0018541,218.2726875,183.0584017,212.0144457,233.2644457,246.0144457,225.6286801,254.2083903,273.5549812,386.1736126,373.4236126,294.8358933,263.8983933,166.5687229,0,0,0,0,0
0,0,0,0,0,134.6048896,208.179565,236.5128983,213.8270217,122.1920996,133.2790561,120.5290561,120.5290561,108.3861989,108.3861989,108.3861989,131.5680171,143.7108743,133.0858743,145.8358743,167.785355,186.832974,182.679565,134.6048896,99.933837,0,0,0,0
0,0,0,0,99.933837,170.5367078,196.0367078,156.7903708,167.4153708,144.2335526,141.0460526,174.6174812,134.9508145,149.1174812,146.5417236,146.5417236,146.5417236,146.5417236,160.4508145,138.1889098,176.370728,236.5128983,196.0367078,144.3656552,0,0,0,0,0
0,0,0,0,0,80.31845238,170.5367078,196.0367078,192.242065,170.3611126,150.745728,158.7949704,195.2235418,195.2235418,195.2235418,195.2235418,183.6326327,124.0222431,124.0222431,161.370728,176.370728,185.4778708,211.6200411,169.8656552,115.1989885,0,0,0,0
0,0,0,35.21428571,70.76717033,70.76717033,92.01717033,144.3656552,157.7867078,196.0367078,208.179565,208.179565,181.9408037,162.336637,134.7489177,145.3739177,143.7108743,143.7108743,156.4608743,160.8667754,203.899137,279.9788074,268.3878983,0,0,0,0,0,0
0,0,0,0,0,29.16666667,147.3548896,208.179565,268.3878983,299.906616,243.8894457,233.2644457,221.1215886,197.9397704,196.5488613,154.0488613,117.6202899,140.802108,130.177108,161.3834017,223.2613779,192.8006124,171.5506124,97.84231887,0,0,0,0,0
0,0,0,0,88.2752193,118.6323622,182.1756124,205.3574306,230.8574306,159.5822113,169.3976875,163.4430171,163.4430171,108.3861989,144.8147704,199.4576275,173.9576275,186.7076275,200.1286801,218.2083903,245.7367994,268.3878983,243.4950411,169.8656552,0,0,0,0,0
0,0,0,0,85.76717033,99.933837,157.7867078,183.2867078,196.0367078,224.3700411,203.5753983,202.2361126,182.620728,161.370728,209.3902085,209.3902085,186.2083903,201.2083903,205.5549812,283.5664697,256.2450411,243.4950411,198.1989885,115.1989885,0,0,0,0,0
0,0,0,0,0,0,0,95.00898553,215.9824306,241.4824306,311.8907639,311.8907639,336.1764782,290.4978498,231.763147,194.7826275,182.4203468,185.9620135,358.9073788,322.4236126,294.8358933,221.3983933,40.86538462,0,0,0,0,0,0
0,0,0,0,100.4180764,130.2232712,107.2509366,123.6503931,117.0822113,87.78096903,121.9989177,100.7489177,100.7489177,145.3739177,158.620671,133.120671,146.5417236,134.9508145,164.1174812,155.1621241,309.0025599,266.5025599,215.9073218,107.7614885,0,0,0,0,0
0,0,0,0,0,0,74.61238942,106.0959421,112.0089855,118.6323622,138.2477468,145.3310801,153.5128983,179.0128983,136.5790613,117.3528708,126.0460526,128.2960526,139.2246241,167.2410714,248.2882742,215.9073218,169.0323218,89.5472028,0,0,0,0,0
0,0,0,0,0,95.00898553,106.0959421,116.7209421,123.0959421,149.8386559,143.5009366,135.7452547,165.4512589,177.7108743,192.8894457,224.3024892,214.5417236,206.6174812,233.0787907,223.6680764,215.6957418,330.8358933,246.8983933,166.5687229,53.83333333,0,0,0,0
0,0,0,45.10416667,80.31845238,80.31845238,80.31845238,99.933837,134.6048896,154.5992078,122.5992078,134.742065,142.0277792,122.4123946,165.745728,169.5403708,148.2903708,184.4153708,184.4153708,198.1989885,198.1989885,184.0323218,140.6989885,0,0,0,0,0,0
0,0,0,0,99.933837,147.3548896,159.4977468,144.4977468,132.1663074,118.7452547,87.78096903,131.4952547,100.7489177,100.7489177,100.7489177,132.6239177,145.3739177,158.7949704,158.7949704,161.370728,169.5403708,211.6200411,169.8656552,130.1989885,0,0,0,0,0
0,0,0,0,77.01515152,167.9698218,215.9073218,243.4950411,203.1264098,175.7083903,146.5417236,144.2076275,142.0826275,154.306437,154.306437,171.0488613,128.5488613,154.0488613,154.0488613,152.3930171,193.2584017,269.8157639,205.3574306,106.489505,0,0,0,0,0
0,0,0,0,0,0,0,0,219.770474,269.8157639,311.8907639,328.7039507,269.1400409,233.7915561,233.7915561,177.043937,145.6242942,200.1286801,254.7953468,358.9073788,292.6736126,230.0739885,0,0,0,0,0,0,0
0,0,0,0,58.5252193,88.2752193,106.489505,106.489505,111.1048896,128.5602468,139.5992078,139.5992078,122.5992078,122.5992078,104.3849221,119.3849221,106.6349221,132.1349221,122.5724221,165.0724221,144.3656552,130.1989885,115.1989885,76.07967033,0,0,0,0,0
0,0,0,0,0,49.90481887,100.7834421,133.7209421,99.25898553,116.8022186,116.0566046,124.0810801,130.3310801,139.5992078,122.5992078,106.6349221,148.0724221,162.9847028,160.3693182,143.1669372,162.7823218,169.0323218,153.0948218,136.0948218,89.5472028,0,0,0,0
0,0,0,0,0,88.2752193,118.6323622,159.4977468,100.9725275,118.7452547,100.530969,100.530969,114.4400599,94.82467532,86.99572796,74.85287081,117.3528708,117.3528708,119.6028708,119.6028708,141.7347028,139.1193182,136.0836039,140.6989885,124.7614885,0,0,0,0
0,0,0,0,0,0,58.5252193,106.489505,126.1048896,171.0886559,230.8574306,236.8782639,185.7858743,177.2306795,128.5488613,171.0488613,154.306437,156.2492942,229.2953468,358.9073788,292.6736126,200.9073218,0,0,0,0,0,0,0
0,0,0,0,0,33.30286561,69.81238942,148.7141751,181.7506124,211.1824306,177.4354068,173.5262589,175.5858743,156.4608743,169.7076275,214.5417236,191.6174812,166.1412907,169.3287907,204.5430764,210.7374084,294.8358933,221.3983933,221.3983933,98.26515152,0,0,0,0
0,0,0,0,54.82967033,70.76717033,99.933837,134.6048896,134.6048896,122.5992078,108.4325411,90.21825543,90.21825543,90.21825543,90.21825543,90.21825543,129.8849221,129.8849221,104.3849221,106.6349221,140.7867078,157.7867078,121.183837,85.76717033,0,0,0,0,0
0,0,0,0,64.07148553,100.7834421,100.7834421,116.7209421,127.0423706,133.2367026,140.3200359,132.5643541,181.5405446,152.7012589,177.7108743,181.8024892,214.5417236,191.6174812,217.1412907,205.4537907,229.8624084,345.8358933,314.8983933,228.6841076,0,0,0,0,0
0,0,0,0,124.7614885,184.0323218,230.0739885,230.0739885,193.4057554,173.2182554,185.3611126,167.785355,148.1699704,166.6239177,156.4608743,143.7108743,143.7108743,143.7108743,143.7108743,169.8819269,291.0657639,248.1038074,196.0367078,134.6048896,0,0,0,0,0
0,0,0,0,0,0,147.3548896,182.1756124,215.9824306,241.4824306,210.2280446,185.7858743,152.3930171,188.8215886,177.7826275,167.5826275,210.7536801,185.9620135,218.2083903,210.4121241,244.9553571,252.3358933,184.9698218,167.9698218,0,0,0,0,0
0,0,0,0,47.9375,80.31845238,93.73950501,147.3548896,154.5992078,192.242065,188.5753983,188.5753983,182.620728,161.370728,197.7992994,183.6326327,174.6174812,174.6174812,174.6174812,189.6174812,271.4236126,243.4950411,198.1989885,140.6989885,0,0,0,0,0
0,0,0,0,45.10416667,58.5252193,58.5252193,75.5252193,93.73950501,106.489505,95.16738963,95.16738963,114.4173896,106.6349221,106.6349221,106.6349221,128.4570375,115.0359848,110.7859848,96.61931818,143.1669372,169.0323218,124.7614885,107.7614885,0,0,0,0,0
0,0,0,0,0,76.07967033,144.3656552,183.2867078,196.0367078,208.179565,236.5128983,228.4884228,195.274137,150.745728,162.336637,162.336637,165.745728,165.745728,173.2182554,189.1557554,179.0367078,157.7867078,157.7867078,144.3656552,85.76717033,0,0,0,0
0,0,0,0,75.5252193,106.489505,103.6323622,109.0810801,130.3310801,95.56343656,100.530969,106.4155844,113.4989177,100.7489177,109.4420996,109.4420996,83.94209957,133.120671,104.7873377,106.6174812,135.7841479,292.6736126,266.5025599,200.9073218,0,0,0,0,0
0,0,0,0,0,99.933837,157.7867078,196.0367078,195.6475137,160.8667754,129.2111989,127.2695971,88.31126374,88.31126374,88.31126374,98.93626374,68.34052795,90.01552795,90.98143704,104.7873377,106.6174812,151.9746241,243.4950411,184.0323218,82.26148851,0,0,0,0
0,0,0,0,51.15178571,70.76717033,121.183837,131.4173896,99.41738963,122.5992078,104.3849221,115.7182554,115.7182554,115.7182554,127.8611126,142.0277792,142.0277792,142.0277792,157.0277792,119.3849221,152.3224221,134.6048896,134.6048896,85.76717033,0,0,0,0,0
0,0,0,0,85.76717033,121.183837,157.7867078,141.8492078,163.0992078,142.0277792,127.8611126,136.5790613,134.7489177,113.4989177,113.4989177,145.3739177,145.3739177,113.4989177,126.9199704,162.336637,153.3498946,196.0367078,121.183837,85.76717033,0,0,0,0,0
0,0,0,0,66.15178571,99.933837,59.07967033,121.183837,139.5724221,152.3224221,84.76953748,96.10287081,108.245728,86.99572796,86.99572796,86.99572796,86.99572796,74.85287081,89.01953748,112.5195375,128.4570375,144.3656552,130.1989885,92.01717033,0,0,0,0,0
0,0,0,0,0,80.31845238,121.183837,183.2867078,243.4950411,292.6736126,292.4867994,299.8277085,313.2328468,234.9992942,207.2492942,195.106437,144.106437,156.2492942,142.0826275,203.5144457,243.1282639,248.1038074,219.770474,147.3548896,75.5252193,0,0,0,0
0,0,0,0,0,75.15844205,116.7209421,151.9352278,127.0423706,140.3200359,152.8768541,175.5197113,184.5762589,143.7108743,181.8024892,172.0417236,206.6174812,182.0787907,255.5430764,260.1275599,314.8983933,279.6841076,187.8187229,31.875,0,0,0,0,0
0,0,0,0,115.1989885,169.8656552,211.6200411,207.3700411,235.4503983,232.0413074,217.8746407,133.2790561,131.1540561,167.5826275,129.9397704,129.9397704,155.4397704,155.4397704,167.5826275,192.8894457,205.2985936,248.1038074,196.0367078,144.3656552,0,0,0,0,0
0,0,0,0,0,23.18181818,106.3603896,247.3826327,316.4073788,358.9073788,316.4073788,279.9788074,291.0657639,132.6239177,111.8358743,77.56709957,124.5858743,113.4989177,126.9199704,134.0033037,219.770474,182.679565,170.5367078,113.3548896,80.31845238,0,0,0,0
0,0,0,0,26.17105263,55.3377193,83.41807644,100.4180764,141.3102278,192.8006124,227.3157639,142.5822113,195.2012589,163.4430171,178.6215886,210.0826275,168.9992942,236.9620135,241.937557,268.1763182,386.1736126,373.4236126,279.8358933,108.8901515,0,0,0,0,0
0,0,0,0,0,99.26148851,169.8656552,183.2867078,163.6713232,148.2903708,144.495728,138.1889098,124.0222431,98.52224311,85.10119048,85.10119048,85.10119048,85.10119048,110.6011905,124.0222431,117.3528708,189.1557554,183.2867078,169.8656552,130.1989885,0,0,0,0
0,0,0,0,0,75.5252193,126.1048896,159.4977468,171.0886559,168.7545598,130.7509366,165.0197113,175.5197113,177.1827547,216.6030446,131.7132035,126.9199704,147.2040613,141.0460526,156.9835526,161.2335526,166.0267857,215.9073218,200.9073218,136.0948218,0,0,0,0
0,0,0,0,118.6323622,159.4977468,151.6827547,93.66558442,88.60606061,108.3861989,108.3861989,60.20833333,60.20833333,82.88619895,82.88619895,82.88619895,82.88619895,107.1239177,109.4420996,101.9080087,86.99572796,129.8849221,169.3776169,99.933837,0,0,0,0,0
0,0,0,0,49.90481887,75.15844205,116.7209421,112.0089855,116.8022186,118.3378931,121.5253931,115.5643541,139.5924927,151.852108,142.1930171,119.0111989,155.4397704,131.4576275,146.5417236,160.7083903,239.5549812,279.9236126,252.3358933,153.0948218,0,0,0,0,0
0,0,0,0,0,42.5877193,95.00898553,95.00898553,154.7777602,177.7985936,135.2108743,154.3358743,155.4397704,222.8326275,210.7536801,236.9620135,267.8995135,311.6422273,373.4236126,360.0025599,330.8358933,228.6841076,0,0,0,0,0,0,0
